"source";"translation";"type";"module";"status";"customer"
"Import coupons";"Importēt kuponus";"B";"";"T";"N"
"Offline sale";"Ārpus interneta pārdošana";"B";"";"T";"N"
"Failed to assign coupon";"Neizdevās piešķirt kuponu";"S";"";"T";"N"
"Coupon was successfully assigned";"Kupons tika veiksmīgi piešķirts";"S";"";"T";"N"
"Page Peel Banner";"Lapas stūra baneris";"S";"";"T";"N"
"Affiliate - On change  Sale / Lead status";"Partnerim - nomainot pārdošanas / uzvedinājuma statusu";"B";"";"T";"N"
"Change sale / lead status";"Nomainīt pārdošanas / uzvedinājuma statusu";"B";"";"T";"N"
"Affiliate - New Sale / Lead";"Partnerim - jauna pārdošana / uzvedinājums";"B";"";"T";"N"
"Generate mails with subject: %s";"Ģenerēt e-pastus ar tēmu: %s";"S";"";"T";"N"
"Scheduled %s mails";"Ieplānoti %s e-pasti";"S";"";"T";"N"
"Mail template not defined in database for templateId %s";"E-pasta veidne nav definēta datu bāzē priekš templeita %s";"S";"";"T";"N"
"Mail will be delivered in background process.";"E-pasts tiks nogādāts fona režīmā.";"S";"";"T";"N"
"Mails will be created and delivered in background process.";"E-pasti tiks izveidoti un nogādāti fona režīmā.";"S";"";"T";"N"
"Default Currency";"Noklusējuma valūta";"S";"";"T";"N"
"Avg. com. per click";"Vid. kom. par klikšķi";"S";"";"T";"N"
"Avg. com. per impression";"Vid. kom. par impresiju";"S";"";"T";"N"
"Failed to approve direct link %s.";"Neizdevās apstiprināt tiešo saiti %s.";"S";"";"T";"N"
"Direct link %s was successfully approved.";"Tiešā saite %s tika veiksmīgi apstiprināts.";"S";"";"T";"N"
"Failed to decline direct link %s.";"Neizdevās atteikt tiešo saiti %s.";"S";"";"T";"N"
"Waiting";"Gaida";"S";"";"T";"N"
"Minimum length of %s in %s is %s";"Minimālais %s garums %s ir %s";"S";"";"T";"N"
"Delete directory %s";"Dzēst direktoriju %s";"S";"";"T";"N"
"Copy directory %s";"Kopēt direktoriju %s";"S";"";"T";"N"
"Create account";"Izveidot kontu";"S";"";"T";"N"
"Importing Language";"Importē valodu";"S";"";"T";"N"
"FTP - Copy files";"FTP - kopē failus";"S";"";"T";"N"
"Unzip file %s";"Atarhivē failu %s";"S";"";"T";"N"
"Update account";"Atjaunināt kontu";"S";"";"T";"N"
"Update application files";"Atjaunināt programmatūras failus";"S";"";"T";"N"
"Send mails from outbox";"Sūtīt e-pastus no izejošās pastkastes";"S";"";"T";"N"
"Pending %s mails";"Neizlemtie %s e-pasti";"S";"";"T";"N"
"%s has to be valid date";"%s jābūt derīgam datumam";"S";"";"T";"N"
"%s has to be positive integer";"%s jābūt pozitīvam veselam skaitlim";"S";"";"T";"N"
"%s has to be integer";"%s jābūt veselam skaitlim";"S";"";"T";"N"
"%s is mandatory";"%s ir obligāts";"B";"";"T";"N"
"%s has to be number";"%s jābūt skaitlim";"S";"";"T";"N"
"Updated";"Atjaunināts";"S";"";"T";"N"
"Task name";"Uzdevuma nosaukums";"S";"";"T";"N"
"Progress";"Progress ";"S";"";"T";"N"
"Failed to delete task.";"Neizdevās dzēst uzdevumu.";"S";"";"T";"N"
"This type of task is not allowed to be deleted.";"Šī tipa uzdevumu nav iespējams izdzēst.";"S";"";"T";"N"
"Task deleted.";"Uzdevums izdzēsts.";"S";"";"T";"N"
"Cron request finished.";"Krona pieprasîjums pabeigts.";"S";"";"T";"N"
"Maximum Commissions Per Referral";"Maksimālās komisijas no viena referāļa";"S";"";"T";"N"
"all time";"visu laiku";"S";"";"T";"N"
"Maximum commissions per referral";"Maksimālās komisijas no viena referāļa";"S";"";"T";"N"
"Maximum commissions time period in seconds";"Maksimālās komisijas laika periodā sekundēs";"S";"";"T";"N"
"Wrong format used for Maximum commissions per referral.";"Nepareizs formāts izmantots iestatot Maksimālās komisijas no viena referāļa.";"S";"";"T";"N"
"Wrong format used for Maximum commissions time period in seconds.";"Nepareizs formāts izmantots iestatot Maksimālās komisijas laika periodā sekundēs.";"S";"";"T";"N"
"Data Migration";"Datu migrācija";"S";"";"T";"N"
"Migrate affiliates";"Migrēt partnerus";"S";"";"T";"N"
"Migrate transactions";"Migrēt transakcijas";"S";"";"T";"N"
"Upgrade from PAP3";"Jaunināt no PAP3";"S";"";"T";"N"
"Minimum Referal ID length";"Minimālais referāļa ID garums";"S";"";"T";"N"
"Minimum length must be between 0 and 20";"Minimālajam garumam jābūt starp 0 un 20";"S";"";"T";"N"
"undefined";"nedefinēts";"B";"";"T";"N"
"Referal ID length limit saved";"Referāļa ID garuma ierobežojums saglabāts";"S";"";"T";"N"
"Referral id must be longer than %s characters";"Referāļa id jābūt garākam par %s simboliem";"S";"";"T";"N"
"Referral id can not be longer than %s characters";"Referāļa id nevar būt garāks par %s simboliem";"S";"";"T";"N"
"secure pass2";"drošā pass2";"S";"";"T";"N"
"Secure Pass 2 from RoboKassa is needed for verification with RoboKassa.";"Secure Pass 2 no RoboKassa nepieciešams RoboKassa verifikācijai.";"S";"";"T";"N"
"RoboKassa plugin configuration saved";"RoboKassa spraudņa konfigurācija saglabāta";"S";"";"T";"N"
"RoboKassa integration plugin";"RoboKassa integrācijas spraudnis";"S";"";"T";"N"
"This plugin handles RoboKassa notifications (integration of Post Affiliate with RoboKassa).";"Šis spraudnis pārvalda RoboKassa ziņojumus (RoboKassa integrēšanu Post Affiliate).";"S";"";"T";"N"
"seo_targeturl for banner format";"seo_targeturl banera formāts (seo draudzīgs)";"S";"";"T";"N"
"Ip - Country Code";"Ip - Valsts kods";"S";"";"T";"N"
"Ip - Country Name";"Ip - Valsts nosaukums";"S";"";"T";"N"
"Ip - City";"Ip - Pilsēta";"S";"";"T";"N"
"Ip - Longitude";"Ip - Garums";"S";"";"T";"N"
"Ip - Latitude";"Ip - Platums";"S";"";"T";"N"
"Print";"Drukāt";"B";"";"T";"N"
"Description of coupon:";"Kupona apraksts:";"S";"";"T";"N"
"Coupons:";"Kuponi:";"S";"";"T";"N"
"Valid from:";"Derîgs no:";"S";"";"T";"N"
"Valid to:";"Derîgs lîdz:";"S";"";"T";"N"
"Limit use:";"Ierobežota lietošana:";"S";"";"T";"N"
"coupons to each affiliate";"Kuponi katram partnerim";"S";"";"T";"N"
"Closed banner settings";"Aizvērtā banera uzstādījumi";"S";"";"T";"N"
"Opened banner settings";"Atvērtā banera uzstādījumi";"S";"";"T";"N"
"General settings";"Galvenie iestatîjumi";"B";"";"T";"N"
"Payout settings";"Izmaksu iestatîjumi";"B";"";"T";"N"
"Cron job status";"Krona darba statuss";"S";"";"T";"N"
"Last execution of cron job:";"Pēdējā cron jobs palaišana:";"S";"";"T";"N"
"Cron setup";"Krona iestatīšana";"S";"";"T";"N"
"Example of Cron job setup in CPanel";"Krona darba iestatîjuma paraugs Cpanelî";"S";"";"T";"N"
"Coupon preview";"Kupona priekšskatījums";"S";"";"T";"N"
"Changeable by affiliate";"Partneris var izmainît";"S";"";"T";"N"
"Default value for affiliate";"Noklusētā vērtība partnerim";"S";"";"T";"N"
"Allowed Status";"Atļautais statuss";"S";"";"T";"N"
"Mail details";"E-pasta detaļas";"B";"";"T";"N"
"Coupon details";"Kupona detaļas";"S";"";"T";"N"
"Transaction status";"Transakcijas statuss";"S";"";"T";"N"
"Mail";"E-pasts ";"S";"";"T";"N"
"Attachments";"Pielikumi";"B";"";"T";"N"
"Simulate cron";"Simulēt kronu";"S";"";"T";"N"
"On new sale / lead";"No jaunas pārdošanas / piesaistes";"C";"";"T";"N"
"On sale / lead change status";"No pārdošanas / piesaistes statusa maiņas";"C";"";"T";"N"
"Affiliate will get coupon upon request";"Partneris saņems kuponu pēc pieprasījuma";"C";"";"T";"N"
"Assign automatically";"Piešķirt automātiski";"C";"";"T";"N"
"Coupons";"Kuponi";"C";"";"T";"N"
"Maximum coupons per affiliate";"maksimālais kuponu skaits vienam partnerim";"C";"";"T";"N"
"html";"html ";"C";"";"T";"N"
"preview";"priekšskatījums";"C";"";"T";"N"
"Get another coupon";"Saņemt vēl vienu kuponu";"C";"";"T";"N"
"Export codes";"Eksporta kodi";"C";"";"T";"N"
"Coupon design";"Kupona dizains";"C";"";"T";"N"
"Coupon code";"Kupona kods";"C";"";"T";"N"
"Coupon ID";"Kupona ID";"B";"";"T";"N"
"Bar code image";"Svītrkoda attēls";"C";"";"T";"N"
"Number of coupons is to small. You should generate at least";"Kuponu skaits ir par mazu. Jums jāģenerē vismaz";"C";"";"T";"N"
"coupons.";"kuponi.";"C";"";"T";"N"
"Create sale";"Izveidot pārdošanu";"C";"";"T";"N"
"Verify";"Verificēt";"C";"";"T";"N"
"Coupon is invalid";"Kupons nav derîgs";"C";"";"T";"N"
"Coupon is valid";"Kupons ir derîgs";"C";"";"T";"N"
"Page Peel";"Lapas stūris";"C";"";"T";"N"
"Background color of closed banner";"Aizvērtā banera fona krāsas";"C";"";"T";"N"
"Background image";"Fona attēls";"C";"";"T";"N"
"Background Image";"Fona attēls";"C";"";"T";"N"
"Select background image of closed banner (small corner)";"Izvēlēties fona attēlu aizvērtam banerim (mazam stūrītim)";"C";"";"T";"N"
"Show banner preview";"Rādīt banera priekšskatījumu";"C";"";"T";"N"
"Left Corner";"Kreisais stūris";"C";"";"T";"N"
"Right Corner";"Labais stūris";"C";"";"T";"N"
"Both Top Corners";"Abi augšējie stūri";"C";"";"T";"N"
"Banner position";"Banera izvietojums";"C";"";"T";"N"
"Rotating text";"Rotējošais teksts";"C";"";"T";"N"
"Same Window";"Tajā pašā logā";"C";"";"T";"N"
"New Window";"Jaunā logā";"C";"";"T";"N"
"Open destination url in";"Atvērt mērķa url iekš";"C";"";"T";"N"
"Send mail to affiliate";"Nosūtīt e-pastu afiliātei";"C";"";"T";"N"
"Mails";"E-pasti";"C";"";"T";"N"
"Image file name";"Attēla faila nosaukums";"C";"";"T";"N"
"You can set which email notifications will be changeable by your affiliates.";"Jūs varat iestatīt kuri e-pasta paziņojumu var tikt mainīti no jūsu partneru puses.";"C";"";"T";"N"
"Show pending background tasks";"Parādīt nenotikušos background uzdevumus";"C";"";"T";"N"
"Clear Email Form";"Attîrît e-pasta veidlapu";"C";"";"T";"N"
"Remove Attachment";"Aizvākt pielikumu";"C";"";"T";"N"
"Uploading ...";"Augšuplādē...";"C";"";"T";"N"
"Insert attached image";"Ievietot pielikuma attēlu";"C";"";"T";"N"
"No image uploaded yet. Upload images first please.";"Neviens attēls vēl nav augšuplādēts. Lūdzu pa priekšu augšuplādējiet attēlus.";"C";"";"T";"N"
"Fieldset";"Lauciņa iestatījumi";"C";"";"T";"N"
"Text body";"Teksta rumpis";"C";"";"T";"N"
"Pending Background Tasks";"Nenokārtotie fona uzdevumi";"C";"";"T";"N"
"Stop execution";"Apturēt procesu";"C";"";"T";"N"
"Start cron manually";"Palaist cronu manuāli";"C";"";"T";"N"
"Starting cron request.";"Uzsāk crona pieprasījumu.";"C";"";"T";"N"
"Load to mail";"Ielādēt e-pastā";"C";"";"T";"N"
"Load from sent mails";"Ielādēt no nosūtītajiem e-pastiem";"C";"";"T";"N"
"Load email from template ...";"Ielādē e-pastu no veidnes...";"C";"";"T";"N"
"Load mail from template";"Ielādēt e-pastu no veidnes";"C";"";"T";"N"
"Affiliate tracking code";"Partnera izsekošanas kods";"B";"";"T";"N"
"%s with id %s not exist";"%s ar id %s neeksistē";"S";"";"T";"N"
"File %s not exists";"Fails %s neeksistē";"S";"";"T";"N"
"Payout date";"Izmaksu datums";"S";"";"T";"N"
"Invoice number";"Rēķina numurs";"B";"";"T";"N"
"Campaign not exist";"Kampaņa neeksistē";"S";"";"T";"N"
"Javascript tracking code";"Javascript izsekošanas kods";"S";"";"T";"N"
"Affiliate Sale Tracking Codes";"Partneru pārdošanas izsekošanas kodi";"S";"";"T";"N"
"Affiliate Tracking Code";"Partneru izsekošanas kods";"S";"";"T";"N"
"Commission Type";"Komisiju tips";"S";"";"T";"N"
"Tracking Code";"Izsekošanas kods";"S";"";"T";"N"
"Selected parent can not be used!";"Izvēlētais sponsors (parent) nevar tikt izmantots!";"S";"";"T";"N"
"%s has to be valid email";"%s jābūt derīgai e-pasta adresei";"S";"";"T";"N"
"Remote control email";"Attālināta e-pasta kontrole";"S";"";"T";"N"
"Owner name";"Īpašnieka vārds";"S";"";"T";"N"
"Autoresponder's address";"Autoatbildētāja adrese";"S";"";"T";"N"
"Autoresponder's subscription address (without the domain)";"Autoatbildētāja parakstīšanas adrese (bez domēna)";"S";"";"T";"N"
"Tracking tag";"Izsekošanas birka";"S";"";"T";"N"
"The tracking tag to be associated with the subscription";"Izsekošanas birka tiks asociēta ar abonēšanu";"S";"";"T";"N"
"Drop rules";"Nomešanas noteikumi";"S";"";"T";"N"
"Auto Response Plus saved";"Auto Response Plus saglabāts";"S";"";"T";"N"
"signed-up to your affiliate program at";"piereģistrējās jūsu partnerprogrammā";"S";"";"T";"N"
"If you want to use coupon codes generated by your e-shop use [Import coupons]";"Ja vēlaties izmantot kupona kodus ģenerētus no jūsu e-veikala, izmantojiet [Import coupons]";"S";"";"T";"N"
"Edit Tracking Codes";"Rediģēt izsekošanas kodus";"C";"";"T";"N"
"Campaign tracking codes";"Kampaņas izsekošanas kodi";"C";"";"T";"N"
"Coupon assignment";"Kupona piešķiršana";"C";"";"T";"N"
"Coupon codes will be free and affiliate will be able to ask for allowed number of coupons (based on Maximum coupons per affiliate)";"Kupona kodi būs par velti un partneris varēs pieprasīt atļauto kuponu skaitu (balstoties uz Maksimālo kuponu skaitu vienam partnerim)";"C";"";"T";"N"
"110% coupons = ";"110% couponi = ";"C";"";"T";"N"
"Modified";"Modificēts";"S";"";"T";"N"
"Scheduled";"Ieplānots";"S";"";"T";"N"
"Recognize operation takes too long";"Atpazīšanas operācija notiek pārāk ilgi";"C";"";"T";"N"
"Send new Broadcast message";"Nosūtīt jaunu Broadcast ziņu";"C";"";"T";"N"
"Broadcasts";"Izkaisîjumi";"C";"";"T";"N"
"Campaign description";"Kampaņas apraksts";"S";"";"T";"N"
"Affiliate - Invite affiliate to campaign";"Partneriem - Uzaicināt partneri uz kampaņu";"B";"";"T";"N"
"You are invited to campaign";"Jūs esat uzaicināts uz kampaņu";"B";"";"T";"N"
"Status of %s selected transaction(s) was changed";"Izvēlētās(o) transakcijas(u) %s statuss ir izmainīts";"S";"";"T";"N"
"Failed to change status of %s selected transaction(s)";"Neizdevās izmainīt izvēlētās(o) transakcijas(u) %s statusu";"S";"";"T";"N"
"secret key";"slepenā atslēga";"S";"";"T";"N"
"Secure Key from WebMoney is needed for verification with WebMoney.";"Drošības atslēga no WebMoney nepieciešama WebMoney verifikācijai.";"S";"";"T";"N"
"SecretKey plugin configuration saved";"SecretKey spraudņa konfigurācija saglabāta";"S";"";"T";"N"
"WebMoney integration plugin";"WebMoney integrācijas spraudnis";"S";"";"T";"N"
"This plugin handles WebMoney notifications (integration of Post Affiliate with WebMoney).";"Šis plugins izmanto WebMoney paziņojumus (Post Affiliate integrācija ar WebMoney).";"S";"";"T";"N"
"Send invite to campaign email notification";"Nosūtīt uzaicinājuma uz kampaņu e-pasta paziņojumu";"C";"";"T";"N"
"do not set parent affiliate";"neiestatīt sponsoru afilātei";"C";"";"T";"N"
"All %s";"Visi %s";"C";"";"T";"N"
"Multiple or no value selected";"Vairāki vai vērtība nav izvēlēta";"C";"";"T";"N"
"No option selected";"Opcijas nav izvēlētas";"C";"";"T";"N"
"Insert variable";"Ievietot mainîgo";"C";"";"T";"N"
"(only coupon code)";"(tikai kupona kods)";"S";"";"T";"N"
"Coupons and Offline Sales";"Kuponi un ārpus interneta pārdošanas";"S";"";"T";"N"
"Coupons feature allows you to use coupons and offline sales form for offline marketing. %s";"Kuponu opcija ļauj jums izmantot kuponus un ārpus interneta pārdošanas formas mārketingam. %s";"S";"";"T";"N"
"Sale was saved";"Pārdošana tika saglabāta";"S";"";"T";"N"
"Banner wrapper successfully saved";"Baneru ietinējs veiksmīgi saglabāts";"S";"";"T";"N"
"Click URL";"Klikšķa URL";"S";"";"T";"N"
"Banner Name";"Banera nosaukums";"S";"";"T";"N"
"Banner Html";"Banera Html";"S";"";"T";"N"
"Url to complete page with banner code.";"Url uz pabeigto lapu ar banera kodu.";"S";"";"T";"N"
"Url to javascript banner code";"Url uz javascript banera kodu";"S";"";"T";"N"
"Referrer";"Referālis";"B";"";"T";"N"
"Orig. parent Id";"Oriģinālais sponsora Id";"S";"";"T";"N"
"Total cost of Sales";"Pārdošanas $";"B";"";"T";"N"
"You have entered invalid security code";"Jūs esat ievadījis nepareizu drošības kodu";"S";"";"T";"N"
"Available fields for affiliate data";"Pieejamie lauciņi partnera datiem";"S";"";"T";"N"
"Affiliate Panel menu & screens";"Partneru paneļa izvēlnes un ekrāni";"S";"";"T";"N"
"Customize design of affiliate panel";"Izmainiet partneru paneļa dizainu";"S";"";"T";"N"
"Fixed cost:";"Fiksētās izmaksas:";"S";"";"T";"N"
"HTML Signup Form";"HTML reģistrācijas veidlapa";"S";"";"T";"N"
"Customize design of signup form";"Pielāgojiet reģistrācijas veidlapas dizainu";"S";"";"T";"N"
"Avg. commission per sale";"Vid. komisijas par pārdošanu";"B";"";"T";"N"
"All Commissions";"Visas komisijas";"B";"";"T";"N"
"Commissions per Sales";"Komisijas no pārdošanas";"B";"";"T";"N"
"Number of Clicks";"Klikšķu skaits";"B";"";"T";"N"
"Number of Impressions";"Impresiju skaits";"B";"";"T";"N"
"Total cost of Actions";"Rīcību kopējās izmaksas";"B";"";"T";"N"
"Number of Actions";"Rîcîbu skaits";"B";"";"T";"N"
"Select Wrapper For Banner ";"Izvēlēties Ietinēju banerim";"C";"";"T";"N"
"Comission will be counted from difference between total cost and fixed cost";"Komisijas tiks kalkulētas no atšķirības starp kopējo cenu un fiksēto cenu";"C";"";"T";"N"
"Use fixed cost";"Izmantot fiksēto cenu";"C";"";"T";"N"
"Edit Banner Wrapper";"Labot banera iesaiņojumu";"C";"";"T";"N"
"Enter Name For New Wrapper";"Ievadīt jauna ietinēja nosaukumu";"C";"";"T";"N"
"Add Banner Wrapper";"Pievienot banera iesaiņojumu";"C";"";"T";"N"
"Select Banner Wrapper";"Izvēlēties banera iesaiņojumu";"C";"";"T";"N"
"Edit selected banner format or wrapper";"Labot izvēlētā banera formātu vai iesaiņojumu";"C";"";"T";"N"
"Read Help";"Lasît palîdzîbu";"C";"";"T";"N"
"Executing background tasks ...";"Palaiţu fona uzdevumus...";"C";"";"T";"N"
"Failed to send test mail. Please fill in recipient of test mail first.";"Neizdevās nosūtīt pārbaudes e-pastu. Lūdzu pa priekšu aizpildiet pārbaudes e-pasta saņēmēju";"S";"";"T";"N"
"Your Email";"Jūsu e-pasts";"C";"";"T";"N"
"Enter Mysql database user username";"Ievadiet Mysql datu bāzes lietotāja lietotājvārdu";"C";"";"T";"N"
"Enter Mysql database user password";"Ievadiet Mysql datu bāzes lietotāja paroli";"C";"";"T";"N"
"Enter Mysql database name.";"Ievadiet Mysql datu bāzes nosaukumu";"C";"";"T";"N"
"Unzip file";"Atarhivēt failu";"S";"";"T";"N"
"Different commissions for recurring sales";"Dažādas komisijas par atkārtotām pārdošanām";"S";"";"T";"N"
"Click Stats Optimizer";"Klikšķu statistikas optimizētājs";"S";"";"T";"N"
"Status of sale / lead was changed to:";"Pārdošanas / piesaistes statuss tika nomainīts uz:";"S";"";"T";"N"
"%s count";"%s skaits";"S";"";"T";"N"
"%s total cost";"%s kopējā izmaksa";"S";"";"T";"N"
"Url to clean banner code.";"Url uz tīru banera kodu.";"S";"";"T";"N"
"Delete clicks";"Dzēst klikšķus";"S";"";"T";"N"
"Must be bigger then ""Ip address validity"" defined below.";"Jābūt lielākam par ""Ip adreses derīgums""";"S";"";"T";"N"
"Must be bigger then ""Recognize multiple repeating clicks"" defined in Fraud protection";"Jābūt lielākam, nekā ""Atpazīt vairākus atkārtotos klikšķus"" definētus Aizsardzībā pret krāpšanu";"S";"";"T";"N"
"Import %s rows";"Importēt %s rindas";"S";"";"T";"N"
"Error during Import";"Kļūda importēšanas procesā";"S";"";"T";"N"
"Check file";"Pārbauda failu";"S";"";"T";"N"
"Importing %s rows";"Importētas %s rindas";"S";"";"T";"N"
"Check %s rows";"Pārbaudīt %s rindas";"S";"";"T";"N"
"Incorect data header";"Nepareiza datu galvene";"S";"";"T";"N"
"Delete events";"Dzēst notikumus";"S";"";"T";"N"
"Import rows in %s";"Importēt rindas %s";"S";"";"T";"N"
"GetResponse API key";"GetResponse API atslēga";"S";"";"T";"N"
"GetResponse campaign name";"GetResponse kampaņas nosaukums";"S";"";"T";"N"
"GetResponseSignup plugin configuration saved";"GetResponseSignup plagina konfigurācija saglabāta";"S";"";"T";"N"
"Signup affiliate automatically to campaign";"Piereģistrēt afilāti kampaņai automātiski";"S";"";"T";"N"
"You have been successfully signed up";"Jūs esat veiksmīgi noreģistrējies";"S";"";"T";"N"
"Delete old events";"Dzēst senos notikumus";"S";"";"T";"N"
"days";"dienām";"S";"";"T";"N"
"Private campaigns";"Privātās kampaņas";"B";"";"T";"N"
"Clone Selected Banners";"Klonēt atzīmētos banerus";"C";"";"T";"N"
"No Banners Selected";"Baneris nav izvēlēts";"C";"";"T";"N"
"Clone";"Klons";"C";"";"T";"N"
"Zip Banner";"Zip Baneris";"S";"";"T";"N"
"Banner Id";"Banera Id";"B";"";"T";"N"
"Channel Id";"Kanāla Id";"S";"";"T";"N"
"Encoded target URL";"Kodēts mērķa URL";"S";"";"T";"N"
"Failed to write file %s";"Neizdevās ierakstīt failu %s";"S";"";"T";"N"
"%s is not directory!";"%s nav direktorijs!";"S";"";"T";"N"
"Banner settings";"Banera iestatījumi";"S";"";"T";"N"
"Files in zip folder";"Faili zip mapē";"S";"";"T";"N"
"You can use following variables in zipped files";"Jūs varat izmantot sekojošus mainīgos saarhivētajos zip failos";"S";"";"T";"N"
"Link To Zip";"Saite uz Zip";"C";"";"T";"N"
"Download Zip";"Lejuplādēt Zip";"C";"";"T";"N"
"Files in zip folder:";"Faili zip mapē:";"C";"";"T";"N"
"Unpacked zip folder";"Atarhivēto zip failu mape";"C";"";"T";"N"
"View preview";"Apskatīt priekšskatījumu";"C";"";"T";"N"
"Zip file";"Zip fails";"C";"";"T";"N"
"File types";"Failu tipi";"C";"";"T";"N"
"Files with these masks (separated by comma) will be searched for variables.";"Failos ar šīm maskām (atdalītām ar komatu) tiks meklēti mainīgie.";"C";"";"T";"N"
"Zip banner";"Zip baneris";"C";"";"T";"N"
"Refund or chargeback for this transaction already exists!";"Maksājuma atgriešana šai transakcijai jau eksistē!";"S";"";"T";"N"
"Actions After Signup";"Rīcība pēc reģistrācijas";"S";"";"T";"N"
"Referral ID same as Affiliate ID";"Referāļa ID tāds pats kā Partnera ID";"S";"";"T";"N"
"Database Status";"Datubāzes statuss";"S";"";"T";"N"
"GetResponse signup";"GetResponse reģistrācija";"S";"";"T";"N"
"Enables lifetime referrals";"Aktivizē mūžīgos referāļus";"S";"";"T";"N"
"Mandatory referral id for affiliate";"Obligāts referāļa id partnerim";"S";"";"T";"N"
"This plugin makes referral id mandatory in signup form and disables editing of referral id by affiliate.";"Šis plagins padara referāļa id reģistrācijas veidlapā obligātu un neļauj partnerim to rediģēt.";"S";"";"T";"N"
"PAP3 Compatibility plugin";"PAP3 savietojamîbas spraudnis";"S";"";"T";"N"
"Handles tracking scripts compatibility with PAP3 and data migration from PAP3 to PAP4.";"Pārvalda izsekošanas skriptu savietojamību ar PAP3 un datu migrēšanu no PAP3 uz PAP4.";"S";"";"T";"N"
"PayPal IPN handling";"PayPal IPN pārvalde";"S";"";"T";"N"
"This plugin handles PayPal IPN notifications (integration of Post Affiliate with PayPal)";"Šis plagins pārvalda PayPal IPN ziņojumus (PayPal integrācija ar Post Affiliate)";"S";"";"T";"N"
"Referral ID length constraint";"Referāļa ID garuma veselais skaitlis";"S";"";"T";"N"
"This plugin limits length of referral ID. Minimum and maximum length can be configured.";"Šis spraudnis ierobežo referāļa ID. Minimālais un maksimālais garums var tikt konfigurēts.";"S";"";"T";"N"
"StormPay callback handling";"StormPay atzvana pārvalde";"S";"";"T";"N"
"This plugin handles StormPay notifications (integration of Post Affiliate with StormPay)";"Šis plagins pārvalda StormPay paziņojumus (StormPay integrācija ar Post Affiliate)";"S";"";"T";"N"
"System Info";"Sistēmas informācija";"S";"";"T";"N"
"WorldPay callback handling";"WorldPay atzvana pārvalde";"S";"";"T";"N"
"This plugin handles WorldPay notifications (integration of Post Affiliate with WorldPay)";"Šis plagins pārvalda WorldPay paziņojumus (WorldPay integrācija ar Post Affiliate)";"S";"";"T";"N"
"ccBill callback handling";"ccBill atzvana pārvalde";"S";"";"T";"N"
"This plugin handles ccBill notifications (integration of Post Affiliate with ccBill)";"Šis spraudnis pārvalda ccBill paziņojumus (ccBill integrācija ar Post Affiliate)";"S";"";"T";"N"
"All Refunds";"Naudas Atgriešana";"S";"";"T";"N"
"All Chargebacks";"Atmaksu Prasījumi";"S";"";"T";"N"
"Reset Ranks";"Atnullēt pakāpes";"C";"";"T";"N"
"Updating plugin engine";"Atjaunina plagina dzinēju";"S";"";"T";"N"
"Hosting";"Hostings";"S";"";"T";"N"
"free";"bezmaksas";"C";"";"T";"N"
"Change Plan";"Izmaiņu plāns";"C";"";"T";"N"
"Read only";"Tikai lasāms";"C";"";"T";"N"
"name";"vārds";"S";"";"T";"N"
"Affiliate - Daily report";"Partnerim - Dienas atskaite";"B";"";"T";"N"
"Affiliate - Monthly report";"Partnerim - Mēneša atskaite";"B";"";"T";"N"
"Affiliate - Weekly report";"Partnerim - Nedēļas atskaite";"B";"";"T";"N"
"Daily report";"Dienas atskaite";"B";"";"T";"N"
"Merchant - Daily report";"Tirgotājam - Dienas atskaite";"B";"";"T";"N"
"Monthly report";"Mēneša atskaite";"B";"";"T";"N"
"Merchant - Monthly report";"Tirgotājam - Mēneša atskaite";"B";"";"T";"N"
"Date from is report generated";"No datums tiek ģenerēts atbilstoši atskaitei";"S";"";"T";"N"
"Date to is report generated";"Līdz datums tiek ģenerēts atbilstoši atskaitei";"S";"";"T";"N"
"Number of Sales approved";"Apstiprināto pārdošanu skaits";"S";"";"T";"N"
"Number of Sales pending";"Neiapstiprināto pārdošanu skaits";"S";"";"T";"N"
"Number of Sales declined";"Atteikto pārdošanu skaits";"S";"";"T";"N"
"Number of Sales paid";"Izmaksāto pārdošanu skaits";"S";"";"T";"N"
"Approved total cost of Sales";"Apstiprinātās kopējo pārdošanu izmaksas";"S";"";"T";"N"
"Pending total cost of Sales";"Neapstiprināto pārdošanu izmaksas";"S";"";"T";"N"
"Declined total cost of Sales";"Atteiktās kopējo pārdošanu izmaksas";"S";"";"T";"N"
"Paid total cost of Sales";"Apmaksātās kopējās pārdošanu izmaksas";"S";"";"T";"N"
"Comissions per Actions";"Komisijas par Rīcībām";"S";"";"T";"N"
"Commissions approved";"Komisijas apstiprinātas";"S";"";"T";"N"
"Commissions approved multitier";"Komisijas apstiprinātas vairākos līmeņos";"S";"";"T";"N"
"Commissions pending";"Komisijas neizlemtas";"S";"";"T";"N"
"Commissions pending multitier";"Komisijas neizlemtas daudzos līmeņos";"S";"";"T";"N"
"Commissions declined";"Komisijas atteiktas";"S";"";"T";"N"
"Commissions declined multitier";"Komisijas atteiktas daudzos līmeņos";"S";"";"T";"N"
"Commissions paid";"Komisijas izmaksātas";"S";"";"T";"N"
"Commissions paid multitier";"Komisijas izmaksātas daudzos līmeņos";"S";"";"T";"N"
"List of commissions";"Komisiju saraksts";"B";"";"T";"N"
"List of sales";"Pārdošanu saraksts";"S";"";"T";"N"
"List of actions";"Rîcîbu saraksts";"S";"";"T";"N"
"Reports send";"Atskaites nosūtītas";"S";"";"T";"N"
"Send daily report";"Sūtīt ikdienas atskaiti";"S";"";"T";"N"
